LONGITUDE;LATITUDE;NO_MUNICIPIO;NO_REGIAO;SG_UF;CO_MUNICIPIO;Total -educacao infantil;PrÃ©-Escola;Total - findamental;Ensino MÃ©dio;EducaÃ§Ã£o Profissional;EducaÃ§Ã£o de Jovens e Adultos (EJA);EducaÃ§Ã£o Especial;terrai_nome;etnia_nome;modalidade_ti;faixa_fronteira;ha-terra-indigena
-44.067082;-20.671357;entre rios de minas;Sudeste;MG;3123908.0;90.0;91.7;97.3;95.2;86.7;96.3;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.314807;-19.759201;esmeraldas;Sudeste;MG;3124104.0;95.8;95.7;97.5;96.1;100.0;96.0;90.9;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.913935;-20.643708;espera feliz;Sudeste;MG;3124203.0;93.1;92.9;96.4;95.6;66.7;97.2;94.7;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.812982;-14.925272;espinosa;Sudeste;MG;3124302.0;93.4;98.7;99.4;98.2;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.016352;-22.463045;estiva;Sudeste;MG;3124500.0;97.2;100.0;98.7;100.0;0.0;0.0;87.5;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.458371;-21.742285;estrela dalva;Sudeste;MG;3124609.0;14.3;25.0;96.0;90.5;0.0;91.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.688975;-18.741293;estrela do sul;Sudeste;MG;3124807.0;70.0;66.7;92.5;97.0;0.0;80.0;80.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.322162;-22.85819;extrema;Sudeste;MG;3125101.0;96.6;97.3;98.0;96.7;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.832312;-21.405762;fama;Sudeste;MG;3125200.0;54.5;60.0;100.0;83.3;0.0;85.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.013846;-20.801745;faria lemos;Sudeste;MG;3125309.0;76.5;72.7;89.7;96.2;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.75857;-16.638333;felisburgo;Sudeste;MG;3125606.0;73.7;69.2;89.6;91.7;0.0;92.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.080978;-19.151001;fernandes tourinho;Sudeste;MG;3125804.0;100.0;100.0;100.0;93.3;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.019714;-19.23642;ferros;Sudeste;MG;3125903.0;95.1;96.3;99.0;93.7;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.278181;-20.732776;fervedouro;Sudeste;MG;3125952.0;93.3;90.0;99.1;95.9;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.430116;-19.894518;florestal;Sudeste;MG;3126000.0;85.0;100.0;100.0;98.9;100.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.426428;-20.464884;formiga;Sudeste;MG;3126109.0;87.3;89.1;96.4;96.0;87.5;97.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.23998;-14.951743;formoso;Sudeste;MG;3126208.0;100.0;100.0;96.6;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.23998;-14.951743;formoso;Centro-Oeste;GO;5208103.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.712643;-20.848493;fortaleza de minas;Sudeste;MG;3126307.0;80.0;75.0;96.0;73.7;0.0;75.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.443397;-19.563901;fortuna de minas;Sudeste;MG;3126406.0;80.0;100.0;100.0;100.0;66.7;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.234207;-17.319949;francisco dumont;Sudeste;MG;3126604.0;69.2;50.0;89.1;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.429421;-18.071185;frei gaspar;Sudeste;MG;3126802.0;92.3;91.7;85.2;100.0;100.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.765295;-18.165081;frei lagonegro;Sudeste;MG;3126950.0;90.9;87.5;93.0;94.4;0.0;92.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.204282;-20.288301;fronteira;Sudeste;MG;3127008.0;77.1;71.4;97.7;96.7;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.925079;-16.892015;fronteira dos vales;Sudeste;MG;3127057.0;100.0;100.0;96.0;96.3;0.0;92.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.532222;-16.116418;fruta de leite;Sudeste;MG;3127073.0;88.9;66.7;96.2;93.1;60.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.939154;-20.025898;frutal;Sudeste;MG;3127107.0;78.1;88.0;97.4;97.0;100.0;98.4;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.119481;-15.076822;gameleiras;Sudeste;MG;3127339.0;85.7;100.0;90.9;93.8;0.0;90.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.222822;-18.981713;goiabeira;Sudeste;MG;3127370.0;93.3;80.0;95.0;87.5;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.477224;-18.824825;gonzaga;Sudeste;MG;3127503.0;63.6;77.8;96.2;89.2;0.0;93.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.733987;-18.442973;gouveia;Sudeste;MG;3127602.0;57.7;73.3;93.4;97.6;100.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.947081;-18.852882;governador valadares;Sudeste;MG;3127701.0;94.4;92.9;95.6;97.5;87.6;98.8;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.724798;-18.493024;grupiara;Sudeste;MG;3127909.0;57.1;50.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.011282;-20.571704;guaraciaba;Sudeste;MG;3128204.0;91.3;86.7;85.1;89.5;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.011282;-20.571704;guaraciaba;Sul;SC;4206405.0;77.9;86.4;89.6;91.9;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.668778;-17.011527;guaraciama;Sudeste;MG;3128253.0;66.7;83.3;92.1;95.5;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.046457;-21.362669;guarani;Sudeste;MG;3128402.0;68.4;100.0;100.0;84.2;0.0;100.0;75.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.101076;-17.7713;guarda-mor;Sudeste;MG;3128600.0;81.0;91.7;93.8;95.2;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.800817;-21.144239;guidoval;Sudeste;MG;3128808.0;100.0;100.0;96.5;96.8;0.0;92.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.718812;-21.010673;guiricema;Sudeste;MG;3129004.0;100.0;100.0;98.4;95.8;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.544577;-22.064744;heliodora;Sudeste;MG;3129202.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.214693;-19.440272;iapu;Sudeste;MG;3129301.0;100.0;100.0;100.0;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.968124;-21.429472;ibertioga;Sudeste;MG;3129400.0;80.0;71.4;97.4;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.167709;-15.665467;ibiracatu;Sudeste;MG;3129657.0;100.0;100.0;100.0;96.2;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.130803;-20.470155;ibiraci;Sudeste;MG;3129707.0;100.0;100.0;99.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.738464;-21.146485;ibituruna;Sudeste;MG;3130002.0;100.0;100.0;100.0;94.1;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.700495;-19.953886;igaratinga;Sudeste;MG;3130200.0;90.9;93.8;96.1;94.1;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.70914;-20.176074;iguatama;Sudeste;MG;3130309.0;38.5;41.7;81.8;89.5;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.928783;-21.172066;ijaci;Sudeste;MG;3130408.0;92.6;88.9;96.4;100.0;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.333801;-22.321487;inconfidentes;Sudeste;MG;3130606.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.203585;-15.492385;indaiabira;Sudeste;MG;3130655.0;68.4;100.0;97.8;100.0;60.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.121931;-19.550115;inhapim;Sudeste;MG;3130903.0;85.1;87.8;94.5;97.3;100.0;94.1;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.366262;-18.731441;inimutaba;Sudeste;MG;3131109.0;80.0;80.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.418166;-19.413251;ipaba;Sudeste;MG;3131158.0;83.3;88.1;96.1;93.1;100.0;95.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.717353;-19.800336;ipanema;Sudeste;MG;3131208.0;86.4;78.8;93.7;100.0;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.520351;-19.481032;ipatinga;Sudeste;MG;3131307.0;84.3;92.9;98.3;97.4;93.3;100.0;93.3;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.223952;-19.638169;itabira;Sudeste;MG;3131703.0;79.9;91.7;96.8;97.0;63.8;97.3;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.233183;-18.556799;itabirinha;Sudeste;MG;3131802.0;91.7;94.4;97.6;92.5;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.802143;-20.254177;itabirito;Sudeste;MG;3131901.0;89.5;95.1;98.6;97.6;89.5;100.0;97.6;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.310402;-17.064435;itacambira;Sudeste;MG;3132008.0;100.0;100.0;98.3;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.093186;-15.102642;itacarambi;Sudeste;MG;3132107.0;84.8;81.3;97.6;98.7;75.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.486778;-20.390678;itaguara;Sudeste;MG;3132206.0;82.8;91.7;99.0;92.5;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.849158;-17.858517;itamarandiba;Sudeste;MG;3132503.0;95.6;90.2;96.8;96.3;85.0;95.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.818593;-21.419456;itamarati de minas;Sudeste;MG;3132602.0;100.0;100.0;96.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.682267;-18.03433;itambacuri;Sudeste;MG;3132701.0;98.4;100.0;99.5;98.1;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.047468;-21.078443;itamogi;Sudeste;MG;3132909.0;61.0;84.0;96.5;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.868288;-22.285127;itamonte;Sudeste;MG;3133006.0;79.2;93.3;97.2;100.0;70.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.935922;-22.29508;itanhandu;Sudeste;MG;3133105.0;85.3;84.4;94.2;93.1;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.864932;-19.171689;itanhomi;Sudeste;MG;3133204.0;75.8;78.9;96.6;92.6;0.0;96.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.498977;-16.559526;itaobim;Sudeste;MG;3133303.0;96.0;100.0;98.7;98.6;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.369821;-19.903296;itapagipe;Sudeste;MG;3133402.0;51.9;86.7;98.6;100.0;0.0;100.0;85.7;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.12468;-20.47289;itapecerica;Sudeste;MG;3133501.0;85.4;85.7;97.2;95.5;100.0;98.5;0.0;Muã Mimatxi (Fazenda Modelo Diniz);Pataxó;Reserva Indígena;Não;sim
-46.219557;-22.76974;itapeva;Sudeste;MG;3133600.0;92.0;89.5;93.8;93.1;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.219557;-22.76974;itapeva;Sudeste;SP;3522406.0;82.0;85.3;98.3;98.1;96.1;97.5;93.8;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.604322;-20.674727;itaverava;Sudeste;MG;3133907.0;40.0;36.4;89.5;86.8;66.7;87.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.778178;-16.601429;itinga;Sudeste;MG;3134004.0;87.0;82.4;97.4;93.7;90.0;96.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.225632;-19.392398;itueta;Sudeste;MG;3134103.0;95.0;100.0;96.6;96.6;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.462235;-18.973068;ituiutaba;Sudeste;MG;3134202.0;81.8;88.8;98.5;97.9;82.3;100.0;97.9;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.875788;-21.313796;itumirim;Sudeste;MG;3134301.0;77.8;77.8;95.3;95.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.201974;-19.731948;iturama;Sudeste;MG;3134400.0;96.4;96.3;97.9;95.1;86.4;97.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.658838;-21.296056;itutinga;Sudeste;MG;3134509.0;100.0;100.0;100.0;95.2;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.747334;-19.522289;jaboticatubas;Sudeste;MG;3134608.0;87.5;91.7;95.6;96.1;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.291429;-16.141162;jacinto;Sudeste;MG;3134707.0;41.4;64.3;88.5;96.7;100.0;95.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.612341;-22.286638;jacutinga;Sudeste;MG;3134905.0;49.3;82.0;93.2;98.6;80.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.612341;-22.286638;jacutinga;Sul;RS;4310900.0;100.0;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.810169;-18.461599;jampruca;Sudeste;MG;3135076.0;62.5;66.7;94.7;96.9;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.276127;-16.000957;japonvar;Sudeste;MG;3135357.0;100.0;100.0;96.6;95.1;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.985232;-20.533033;jeceaba;Sudeste;MG;3135407.0;67.9;86.7;88.5;100.0;100.0;96.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.256047;-17.080423;jenipapo de minas;Sudeste;MG;3135456.0;84.6;100.0;96.7;94.1;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.682264;-20.446303;jequeri;Sudeste;MG;3135506.0;83.3;78.6;93.3;96.5;0.0;91.2;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.007115;-16.441769;jequitinhonha;Sudeste;MG;3135803.0;95.0;92.3;96.2;94.1;100.0;96.3;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.341331;-19.955791;juatuba;Sudeste;MG;3136652.0;96.7;100.0;99.1;85.0;0.0;95.8;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.348817;-21.760924;juiz de fora;Sudeste;MG;3136702.0;76.7;91.6;97.6;97.7;93.7;98.7;96.6;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.590194;-16.85127;juramento;Sudeste;MG;3136801.0;88.9;80.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.580596;-21.249356;juruaia;Sudeste;MG;3136900.0;96.6;94.4;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.74045;-17.62448;ladainha;Sudeste;MG;3137007.0;88.2;87.5;94.0;98.1;0.0;90.9;0.0;Hãm Yîxux;Maxakali;Reserva Indígena;Não;sim
-46.812536;-18.176962;lagamar;Sudeste;MG;3137106.0;95.8;100.0;97.2;97.3;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.541692;-20.023765;lagoa da prata;Sudeste;MG;3137205.0;88.3;87.9;98.4;99.4;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.578335;-16.978449;lagoa dos patos;Sudeste;MG;3137304.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.071116;-20.918599;lagoa dourada;Sudeste;MG;3137403.0;97.6;97.0;93.9;100.0;0.0;100.0;85.7;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.406529;-18.775573;lagoa formosa;Sudeste;MG;3137502.0;74.7;87.2;94.4;93.9;0.0;0.0;92.3;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.517905;-17.838047;lagoa grande;Nordeste;PE;2608750.0;84.3;81.8;90.2;98.3;100.0;96.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.517905;-17.838047;lagoa grande;Sudeste;MG;3137536.0;100.0;100.0;100.0;96.7;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.895288;-19.625851;lagoa santa;Sudeste;MG;3137601.0;69.3;74.8;87.8;94.8;100.0;94.0;75.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.895288;-19.625851;lagoa santa;Centro-Oeste;GO;5212253.0;33.3;0.0;94.4;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.645293;-20.16417;lajinha;Sudeste;MG;3137700.0;73.5;82.8;93.2;97.7;100.0;100.0;50.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.352479;-21.974316;lambari;Sudeste;MG;3137809.0;91.5;93.9;98.7;98.4;100.0;96.6;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.474467;-20.792057;lamim;Sudeste;MG;3137908.0;83.3;80.0;95.7;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.480674;-21.36363;laranjal;Sudeste;MG;3138005.0;100.0;100.0;97.4;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.480674;-21.36363;laranjal;Sul;PR;4113254.0;100.0;100.0;100.0;100.0;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.579359;-17.895115;lassance;Sudeste;MG;3138104.0;50.0;50.0;90.2;90.9;100.0;88.2;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.999931;-21.24287;lavras;Sudeste;MG;3138203.0;87.3;94.5;97.1;97.8;70.7;97.1;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.026284;-19.719223;leandro ferreira;Sudeste;MG;3138302.0;100.0;100.0;100.0;100.0;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.695683;-17.083867;leme do prado;Sudeste;MG;3138351.0;94.7;100.0;100.0;100.0;100.0;92.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.641844;-21.530729;leopoldina;Sudeste;MG;3138401.0;89.5;90.6;98.9;97.8;96.9;97.8;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.315141;-22.024359;liberdade;Sudeste;MG;3138500.0;100.0;100.0;100.0;100.0;83.3;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.796383;-21.841096;lima duarte;Sudeste;MG;3138609.0;79.2;92.7;96.0;98.9;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.57529;-19.547777;limeira do oeste;Sudeste;MG;3138625.0;100.0;100.0;96.6;100.0;0.0;100.0;80.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.306115;-15.902058;lontra;Sudeste;MG;3138658.0;69.4;66.7;91.7;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.106472;-20.438376;luisburgo;Sudeste;MG;3138674.0;100.0;100.0;100.0;95.7;0.0;91.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.683881;-19.796247;luz;Sudeste;MG;3138807.0;90.2;88.0;97.9;98.6;0.0;100.0;87.5;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.720422;-17.07737;machacalis;Sudeste;MG;3138906.0;100.0;100.0;98.2;100.0;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.921764;-21.678354;machado;Sudeste;MG;3139003.0;76.4;87.9;97.1;96.4;100.0;98.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.340886;-21.477322;madre de deus de minas;Sudeste;MG;3139102.0;88.9;88.9;100.0;100.0;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.076077;-17.841623;malacacheta;Sudeste;MG;3139201.0;98.1;100.0;99.5;95.6;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.955964;-15.051647;mamonas;Sudeste;MG;3139250.0;83.3;100.0;94.6;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.936762;-14.755922;manga;Sudeste;MG;3139300.0;89.5;85.7;96.7;98.2;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.96268;-20.363999;manhumirim;Sudeste;MG;3139508.0;84.9;92.5;93.2;93.4;100.0;94.9;83.3;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.978526;-18.7807;mantena;Sudeste;MG;3139607.0;81.7;82.1;99.0;100.0;100.0;97.4;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.676076;-19.51468;maravilhas;Sudeste;MG;3139706.0;89.3;92.9;100.0;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.008407;-21.866893;mar de espanha;Sudeste;MG;3139805.0;88.6;88.0;97.5;95.8;0.0;96.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.41614;-20.374493;mariana;Sudeste;MG;3140001.0;90.3;91.5;96.9;94.2;86.2;99.4;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.081689;-18.504972;marilac;Sudeste;MG;3140100.0;65.2;80.0;89.6;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.23865;-19.329742;martinho campos;Sudeste;MG;3140506.0;87.9;80.0;96.4;95.7;100.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.875791;-20.258229;martins soares;Sudeste;MG;3140530.0;71.4;87.5;93.5;96.4;0.0;96.2;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.738533;-15.687668;mata verde;Sudeste;MG;3140555.0;64.3;69.2;73.1;97.2;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.428991;-19.990868;mateus leme;Sudeste;MG;3140704.0;88.1;88.9;93.0;92.8;0.0;95.7;77.8;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.319162;-21.869479;matias barbosa;Sudeste;MG;3140803.0;90.2;90.6;97.9;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
